,id,task_id,user_id,mosquito_question_response,tiger_question_response,site_question_response,version_UUID,tiger_certainty_category,expert_id,site_certainty_category,photo,category_id
6363,5233,295,4,mosquito-no,undefined,site-yes,1734e655-f450-4876-80dd-45ba56da3ff2,,24,,tigapics/4e01b4de-3b0b-44fa-87c1-ffbd3f0255a2.jpg,
6364,5234,296,4,mosquito-no,undefined,site-yes,1734e655-f450-4876-80dd-45ba56da3ff2,,24,,tigapics/46983544-fed9-4fae-8f5f-2912cbe00484.jpg,
6365,5235,297,4,mosquito-no,undefined,site-yes,f132f15f-797a-4a5f-b9cd-c741ff74999f,,24,,tigapics/9bb23f19-d1ae-4f44-b88a-1f894a07826a.jpg,
6366,5236,298,4,mosquito-no,undefined,site-yes,f132f15f-797a-4a5f-b9cd-c741ff74999f,,24,,tigapics/2f3cb750-566e-4b71-a762-78a56ff97a75.jpg,
6367,5237,299,4,mosquito-no,undefined,site-yes,84b81ed2-75e7-40d3-8384-76570bff8954,,24,,tigapics/e02ded95-c34d-4691-9589-1607ad98dc83.jpg,
6368,5238,300,4,mosquito-no,undefined,site-yes,84b81ed2-75e7-40d3-8384-76570bff8954,,24,,tigapics/f4908058-3423-44a4-a37e-d1889bde84b1.jpg,
6369,5239,301,4,mosquito-no,undefined,site-yes,f226ebd1-48e6-4964-8b69-7c849b477422,,24,,tigapics/811bbea6-2c47-45de-865d-3f556b6c9a31.jpg,
6370,5240,302,4,mosquito-no,undefined,site-yes,f226ebd1-48e6-4964-8b69-7c849b477422,,24,,tigapics/477d45f2-08f3-415c-abcc-a45f8dbfd994.jpg,
6371,5248,310,4,mosquito-yes,tiger-yes,site-no,e2345214-919e-45f1-acb6-f3032f154707,-1.0,31,,tigapics/19b7ed9a-62aa-4e4f-ac31-6ef6f30e4fa7.jpg,2.0
6372,5248,310,4,mosquito-yes,tiger-yes,site-no,e2345214-919e-45f1-acb6-f3032f154707,0.0,25,,tigapics/19b7ed9a-62aa-4e4f-ac31-6ef6f30e4fa7.jpg,9.0
6373,5248,310,4,mosquito-yes,tiger-yes,site-no,e2345214-919e-45f1-acb6-f3032f154707,1.0,18,,tigapics/19b7ed9a-62aa-4e4f-ac31-6ef6f30e4fa7.jpg,4.0
6374,5248,310,4,mosquito-yes,tiger-yes,site-no,e2345214-919e-45f1-acb6-f3032f154707,0.0,17,,tigapics/19b7ed9a-62aa-4e4f-ac31-6ef6f30e4fa7.jpg,9.0
6375,5249,311,4,mosquito-no,undefined,site-yes,e764d896-bde1-4324-8af2-9a1ada722679,,24,,tigapics/7123c433-6c84-4e6c-a4f0-c23ba3cc33ec.jpg,
6376,5256,318,4,mosquito-no,undefined,site-yes,6c71ae5d-caaa-4bbf-bdc6-d05bfd46d71a,,24,,tigapics/bd8e0951-8e99-4ba7-a8aa-561822764fb4.jpg,
6377,5257,319,4,mosquito-no,undefined,site-yes,6c71ae5d-caaa-4bbf-bdc6-d05bfd46d71a,,24,,tigapics/fb75e5dd-3128-44f2-a29e-c76e39251c88.jpg,
6378,5260,322,4,mosquito-no,undefined,site-yes,de5419c1-d811-4154-826e-8bdb25edeb9c,,24,,tigapics/96a5e49b-8e3e-440a-83eb-c01d5b514ccb.jpg,
6379,5261,323,4,mosquito-no,undefined,site-no,de5419c1-d811-4154-826e-8bdb25edeb9c,,24,,tigapics/357bbaee-d7df-42ea-bfec-35e7746bb4ea.jpg,
6380,5262,324,4,mosquito-no,undefined,site-yes,de5419c1-d811-4154-826e-8bdb25edeb9c,,24,,tigapics/e35ef253-9299-4012-923c-e7696f7e47d2.jpg,
6381,5263,325,4,mosquito-yes,tiger-unknown,site-no,4f46ff2f-f730-4b4a-9887-52fb36fc4966,,25,,tigapics/795d16cf-9d3c-4a27-9a68-168d65cb93f3.jpg,
6382,5263,325,4,mosquito-yes,tiger-unknown,site-no,4f46ff2f-f730-4b4a-9887-52fb36fc4966,0.0,31,,tigapics/795d16cf-9d3c-4a27-9a68-168d65cb93f3.jpg,9.0
6383,5263,325,4,mosquito-yes,tiger-unknown,site-no,4f46ff2f-f730-4b4a-9887-52fb36fc4966,0.0,18,,tigapics/795d16cf-9d3c-4a27-9a68-168d65cb93f3.jpg,9.0
6384,5263,325,4,mosquito-yes,tiger-unknown,site-no,4f46ff2f-f730-4b4a-9887-52fb36fc4966,0.0,17,,tigapics/795d16cf-9d3c-4a27-9a68-168d65cb93f3.jpg,9.0
6385,5265,327,4,mosquito-yes,tiger-yes,site-no,4b2dddf7-4384-43fa-9551-cfad2ff6eb59,1.0,31,,tigapics/919ae53c-5dd5-4631-b308-e07e42153c78.jpg,4.0
6386,5265,327,4,mosquito-yes,tiger-yes,site-no,4b2dddf7-4384-43fa-9551-cfad2ff6eb59,,25,,tigapics/919ae53c-5dd5-4631-b308-e07e42153c78.jpg,
6387,5265,327,4,mosquito-yes,tiger-yes,site-no,4b2dddf7-4384-43fa-9551-cfad2ff6eb59,0.0,17,,tigapics/919ae53c-5dd5-4631-b308-e07e42153c78.jpg,9.0
6388,5265,327,4,mosquito-yes,tiger-yes,site-no,4b2dddf7-4384-43fa-9551-cfad2ff6eb59,1.0,18,,tigapics/919ae53c-5dd5-4631-b308-e07e42153c78.jpg,4.0
6389,5266,328,4,mosquito-yes,tiger-yes,site-no,4b2dddf7-4384-43fa-9551-cfad2ff6eb59,1.0,31,,tigapics/2d089921-7270-4302-bcee-f14ed108806b.jpg,4.0
6390,5266,328,4,mosquito-yes,tiger-yes,site-no,4b2dddf7-4384-43fa-9551-cfad2ff6eb59,,25,,tigapics/2d089921-7270-4302-bcee-f14ed108806b.jpg,
6391,5266,328,4,mosquito-yes,tiger-yes,site-no,4b2dddf7-4384-43fa-9551-cfad2ff6eb59,0.0,17,,tigapics/2d089921-7270-4302-bcee-f14ed108806b.jpg,9.0
6392,5266,328,4,mosquito-yes,tiger-yes,site-no,4b2dddf7-4384-43fa-9551-cfad2ff6eb59,1.0,18,,tigapics/2d089921-7270-4302-bcee-f14ed108806b.jpg,4.0
6393,5267,329,4,mosquito-yes,tiger-yes,site-no,0ee58ae8-b77a-49d5-975d-6eaf02a374c0,1.0,25,,tigapics/5948a8f2-1b9c-4055-8e07-3d04c0ec0099.jpg,4.0
6394,5267,329,4,mosquito-yes,tiger-yes,site-no,0ee58ae8-b77a-49d5-975d-6eaf02a374c0,0.0,31,,tigapics/5948a8f2-1b9c-4055-8e07-3d04c0ec0099.jpg,9.0
6395,5267,329,4,mosquito-yes,tiger-yes,site-no,0ee58ae8-b77a-49d5-975d-6eaf02a374c0,1.0,17,,tigapics/5948a8f2-1b9c-4055-8e07-3d04c0ec0099.jpg,4.0
6396,5267,329,4,mosquito-yes,tiger-yes,site-no,0ee58ae8-b77a-49d5-975d-6eaf02a374c0,1.0,18,,tigapics/5948a8f2-1b9c-4055-8e07-3d04c0ec0099.jpg,4.0
6397,5268,330,4,mosquito-yes,tiger-yes,site-no,3ee5eb51-f24c-4ca4-920d-3e46c39c1a0a,1.0,25,,tigapics/59ac03d9-12f2-4cdc-a228-e10a90120ce9.jpg,4.0
6398,5268,330,4,mosquito-yes,tiger-yes,site-no,3ee5eb51-f24c-4ca4-920d-3e46c39c1a0a,0.0,31,,tigapics/59ac03d9-12f2-4cdc-a228-e10a90120ce9.jpg,9.0
6399,5268,330,4,mosquito-yes,tiger-yes,site-no,3ee5eb51-f24c-4ca4-920d-3e46c39c1a0a,0.0,17,,tigapics/59ac03d9-12f2-4cdc-a228-e10a90120ce9.jpg,9.0
6400,5268,330,4,mosquito-yes,tiger-yes,site-no,3ee5eb51-f24c-4ca4-920d-3e46c39c1a0a,1.0,18,,tigapics/59ac03d9-12f2-4cdc-a228-e10a90120ce9.jpg,4.0
6401,5269,331,4,mosquito-yes,tiger-yes,site-no,49c05371-2ea2-40fe-bf03-8caf6f31e706,0.0,25,,tigapics/0f3ef702-a393-419f-871b-642e5004802b.jpg,9.0
6402,5269,331,4,mosquito-yes,tiger-yes,site-no,49c05371-2ea2-40fe-bf03-8caf6f31e706,0.0,31,,tigapics/0f3ef702-a393-419f-871b-642e5004802b.jpg,9.0
6403,5269,331,4,mosquito-yes,tiger-yes,site-no,49c05371-2ea2-40fe-bf03-8caf6f31e706,0.0,17,,tigapics/0f3ef702-a393-419f-871b-642e5004802b.jpg,9.0
6404,5269,331,4,mosquito-yes,tiger-yes,site-no,49c05371-2ea2-40fe-bf03-8caf6f31e706,1.0,18,,tigapics/0f3ef702-a393-419f-871b-642e5004802b.jpg,4.0
6405,5270,332,4,mosquito-no,undefined,site-yes,64b58ded-314e-43ba-aa0c-de7921f0b2eb,,24,,tigapics/9f798add-3d3b-4169-9457-0304819f4186.jpg,
6406,5271,333,4,mosquito-no,undefined,site-yes,64b58ded-314e-43ba-aa0c-de7921f0b2eb,,24,,tigapics/0757b68f-4923-4b56-9144-013402278c3f.jpg,
6407,5272,334,4,mosquito-no,undefined,site-yes,7879b2f8-9446-4b7f-af6b-44eb29a6416b,,24,,tigapics/d49d12ba-d9bb-489e-ac94-635595ac317c.jpg,
6408,5273,335,4,mosquito-no,undefined,site-yes,29a6196f-1a5b-428e-b5a4-0f66d8f60776,,24,,tigapics/5da816ad-4b76-402d-86fa-1cfdb4cbbbd3.jpg,
6409,5277,339,4,mosquito-yes,tiger-yes,site-no,61342f46-e74e-4982-893a-46bbd103b0f0,,25,,tigapics/c87d6a33-c443-4bca-9273-72e2e4b6901e.png,
6410,5277,339,4,mosquito-yes,tiger-yes,site-no,61342f46-e74e-4982-893a-46bbd103b0f0,1.0,31,,tigapics/c87d6a33-c443-4bca-9273-72e2e4b6901e.png,4.0
6411,5277,339,4,mosquito-yes,tiger-yes,site-no,61342f46-e74e-4982-893a-46bbd103b0f0,0.0,17,,tigapics/c87d6a33-c443-4bca-9273-72e2e4b6901e.png,9.0
6412,5277,339,4,mosquito-yes,tiger-yes,site-no,61342f46-e74e-4982-893a-46bbd103b0f0,1.0,18,,tigapics/c87d6a33-c443-4bca-9273-72e2e4b6901e.png,4.0
6413,5278,340,4,mosquito-yes,tiger-yes,site-no,AA236FFE-2372-465E-AAE9-66008E7E1A5E,0.0,25,,tigapics/e1db1f9e-edd0-47b5-b547-0e4c5308fd8e.jpg,9.0
6414,5278,340,4,mosquito-yes,tiger-yes,site-no,AA236FFE-2372-465E-AAE9-66008E7E1A5E,0.0,31,,tigapics/e1db1f9e-edd0-47b5-b547-0e4c5308fd8e.jpg,9.0
6415,5278,340,4,mosquito-yes,tiger-yes,site-no,AA236FFE-2372-465E-AAE9-66008E7E1A5E,0.0,17,,tigapics/e1db1f9e-edd0-47b5-b547-0e4c5308fd8e.jpg,9.0
6416,5278,340,4,mosquito-yes,tiger-yes,site-no,AA236FFE-2372-465E-AAE9-66008E7E1A5E,1.0,18,,tigapics/e1db1f9e-edd0-47b5-b547-0e4c5308fd8e.jpg,4.0
6417,5289,351,4,mosquito-yes,tiger-yes,site-no,32952E6C-5367-45AD-BEC5-054B9434DED5,0.0,25,,tigapics/952406d3-9835-4ae7-a765-04332dc51e56.jpg,9.0
6418,5289,351,4,mosquito-yes,tiger-yes,site-no,32952E6C-5367-45AD-BEC5-054B9434DED5,0.0,31,,tigapics/952406d3-9835-4ae7-a765-04332dc51e56.jpg,9.0
6419,5289,351,4,mosquito-yes,tiger-yes,site-no,32952E6C-5367-45AD-BEC5-054B9434DED5,1.0,18,,tigapics/952406d3-9835-4ae7-a765-04332dc51e56.jpg,4.0
6420,5289,351,4,mosquito-yes,tiger-yes,site-no,32952E6C-5367-45AD-BEC5-054B9434DED5,0.0,17,,tigapics/952406d3-9835-4ae7-a765-04332dc51e56.jpg,9.0
6421,5293,355,4,mosquito-no,undefined,site-yes,df25af96-802a-4234-b948-1872bc555a9f,,24,,tigapics/e6950a19-4d77-4b67-80d0-a6ae3e589c77.jpg,
6422,5297,359,4,mosquito-yes,tiger-yes,site-no,169605b8-29a5-47cb-9b01-de7cb1b4e946,0.0,25,,tigapics/23ae7ddb-fbaa-4382-b0b4-4b4b3a550005.jpg,9.0
6423,5297,359,4,mosquito-yes,tiger-yes,site-no,169605b8-29a5-47cb-9b01-de7cb1b4e946,0.0,31,,tigapics/23ae7ddb-fbaa-4382-b0b4-4b4b3a550005.jpg,9.0
6424,5297,359,4,mosquito-yes,tiger-yes,site-no,169605b8-29a5-47cb-9b01-de7cb1b4e946,0.0,17,,tigapics/23ae7ddb-fbaa-4382-b0b4-4b4b3a550005.jpg,9.0
6425,5297,359,4,mosquito-yes,tiger-yes,site-no,169605b8-29a5-47cb-9b01-de7cb1b4e946,1.0,18,,tigapics/23ae7ddb-fbaa-4382-b0b4-4b4b3a550005.jpg,4.0
6426,5298,360,4,mosquito-yes,tiger-yes,site-no,169605b8-29a5-47cb-9b01-de7cb1b4e946,0.0,25,,tigapics/564fae74-95f2-4936-9375-701ae1df84ca.jpg,9.0
6427,5298,360,4,mosquito-yes,tiger-yes,site-no,169605b8-29a5-47cb-9b01-de7cb1b4e946,0.0,31,,tigapics/564fae74-95f2-4936-9375-701ae1df84ca.jpg,9.0
6428,5298,360,4,mosquito-yes,tiger-yes,site-no,169605b8-29a5-47cb-9b01-de7cb1b4e946,0.0,17,,tigapics/564fae74-95f2-4936-9375-701ae1df84ca.jpg,9.0
6429,5298,360,4,mosquito-yes,tiger-yes,site-no,169605b8-29a5-47cb-9b01-de7cb1b4e946,1.0,18,,tigapics/564fae74-95f2-4936-9375-701ae1df84ca.jpg,4.0
6430,5299,361,4,mosquito-yes,tiger-yes,site-no,169605b8-29a5-47cb-9b01-de7cb1b4e946,0.0,25,,tigapics/2b51a1cc-7562-4fe4-bd78-89e762fd02c2.jpg,9.0
6431,5299,361,4,mosquito-yes,tiger-yes,site-no,169605b8-29a5-47cb-9b01-de7cb1b4e946,0.0,31,,tigapics/2b51a1cc-7562-4fe4-bd78-89e762fd02c2.jpg,9.0
6432,5299,361,4,mosquito-yes,tiger-yes,site-no,169605b8-29a5-47cb-9b01-de7cb1b4e946,0.0,17,,tigapics/2b51a1cc-7562-4fe4-bd78-89e762fd02c2.jpg,9.0
6433,5299,361,4,mosquito-yes,tiger-yes,site-no,169605b8-29a5-47cb-9b01-de7cb1b4e946,1.0,18,,tigapics/2b51a1cc-7562-4fe4-bd78-89e762fd02c2.jpg,4.0
6434,5300,386,4,mosquito-yes,tiger-yes,site-no,4a1a66c9-3cb2-4aaa-bd2a-8a6812e36e7b,0.0,25,,tigapics/4e4c5ced-0d48-4863-b513-75c212f7f85f.jpg,9.0
6435,5300,386,4,mosquito-yes,tiger-yes,site-no,4a1a66c9-3cb2-4aaa-bd2a-8a6812e36e7b,0.0,31,,tigapics/4e4c5ced-0d48-4863-b513-75c212f7f85f.jpg,9.0
6436,5300,386,4,mosquito-yes,tiger-yes,site-no,4a1a66c9-3cb2-4aaa-bd2a-8a6812e36e7b,0.0,17,,tigapics/4e4c5ced-0d48-4863-b513-75c212f7f85f.jpg,9.0
6437,5300,386,4,mosquito-yes,tiger-yes,site-no,4a1a66c9-3cb2-4aaa-bd2a-8a6812e36e7b,1.0,18,,tigapics/4e4c5ced-0d48-4863-b513-75c212f7f85f.jpg,4.0
6438,5305,391,4,mosquito-yes,tiger-unknown,site-no,1BC3C9B0-8509-4718-93D3-F4DBF1BAE636,0.0,25,,tigapics/c43301e3-79d9-456d-938a-e703de07c318.jpg,9.0
6439,5305,391,4,mosquito-yes,tiger-unknown,site-no,1BC3C9B0-8509-4718-93D3-F4DBF1BAE636,0.0,31,,tigapics/c43301e3-79d9-456d-938a-e703de07c318.jpg,9.0
6440,5305,391,4,mosquito-yes,tiger-unknown,site-no,1BC3C9B0-8509-4718-93D3-F4DBF1BAE636,0.0,17,,tigapics/c43301e3-79d9-456d-938a-e703de07c318.jpg,9.0
6441,5305,391,4,mosquito-yes,tiger-unknown,site-no,1BC3C9B0-8509-4718-93D3-F4DBF1BAE636,1.0,18,,tigapics/c43301e3-79d9-456d-938a-e703de07c318.jpg,4.0
6442,5310,396,4,mosquito-no,undefined,site-yes,2c46acb2-2f14-4f7b-b90e-9441be3e6fe3,,24,,tigapics/89f55998-9992-462a-b62d-205855dead98.jpg,
6443,5311,397,4,mosquito-no,undefined,site-yes,3327b037-9795-4d6b-aaf8-8f379973ba55,,24,,tigapics/efb01a78-6826-4d0f-a0f2-338c96c83700.jpg,
6444,5312,398,4,mosquito-no,undefined,site-yes,3327b037-9795-4d6b-aaf8-8f379973ba55,,24,,tigapics/b5bf3a99-3cd7-465c-88a9-0b27983eee75.jpg,
6445,5313,399,4,mosquito-no,undefined,site-yes,ecc2ed5e-039f-4320-91c3-5efc9024d5d6,,24,,tigapics/e47cbd9a-053f-4f4d-8c06-d9cffc4a6993.jpg,
6446,5314,400,4,mosquito-no,undefined,site-yes,ecc2ed5e-039f-4320-91c3-5efc9024d5d6,,24,,tigapics/4ce84aea-e648-4395-bd6c-daff68cc6c02.jpg,
6447,5317,445,4,mosquito-no,undefined,site-unknown,d8a8f9db-347c-46b6-8ed0-07d6f9c17dac,,24,,tigapics/e52366ee-8bbb-4ab2-a451-e28b18faedb5.jpg,
6448,5318,446,4,mosquito-no,undefined,site-unknown,b1cc80fd-b60a-40cd-be1a-f426f68d8469,,24,,tigapics/285a6fe3-6509-498f-8113-e4ceea029e15.jpg,
6449,5319,447,4,mosquito-no,undefined,site-yes,b1cc80fd-b60a-40cd-be1a-f426f68d8469,,24,,tigapics/ba5f271d-1bc1-499f-a97c-91085e1f62a0.jpg,
6450,5331,459,4,mosquito-yes,tiger-yes,site-no,F986FAB5-345B-47DE-935B-7DCFDA04B771,,25,,tigapics/d404db96-ed8f-44e2-b517-604054baddef.jpg,
6451,5331,459,4,mosquito-yes,tiger-yes,site-no,F986FAB5-345B-47DE-935B-7DCFDA04B771,1.0,31,,tigapics/d404db96-ed8f-44e2-b517-604054baddef.jpg,4.0
6452,5331,459,4,mosquito-yes,tiger-yes,site-no,F986FAB5-345B-47DE-935B-7DCFDA04B771,0.0,17,,tigapics/d404db96-ed8f-44e2-b517-604054baddef.jpg,9.0
6453,5331,459,4,mosquito-yes,tiger-yes,site-no,F986FAB5-345B-47DE-935B-7DCFDA04B771,1.0,18,,tigapics/d404db96-ed8f-44e2-b517-604054baddef.jpg,4.0
6454,5332,460,4,mosquito-yes,tiger-yes,site-no,F986FAB5-345B-47DE-935B-7DCFDA04B771,,25,,tigapics/0d63ba1c-64d1-4601-90a4-29e096b77825.jpg,
6455,5332,460,4,mosquito-yes,tiger-yes,site-no,F986FAB5-345B-47DE-935B-7DCFDA04B771,1.0,31,,tigapics/0d63ba1c-64d1-4601-90a4-29e096b77825.jpg,4.0
6456,5332,460,4,mosquito-yes,tiger-yes,site-no,F986FAB5-345B-47DE-935B-7DCFDA04B771,0.0,17,,tigapics/0d63ba1c-64d1-4601-90a4-29e096b77825.jpg,9.0
6457,5332,460,4,mosquito-yes,tiger-yes,site-no,F986FAB5-345B-47DE-935B-7DCFDA04B771,1.0,18,,tigapics/0d63ba1c-64d1-4601-90a4-29e096b77825.jpg,4.0
6458,5335,463,4,mosquito-no,undefined,site-yes,5f252b13-51eb-4e28-b020-cf1f396e3810,,24,,tigapics/879613dc-be1c-4daa-8133-f879ef1e09e1.jpg,
6459,5336,464,4,mosquito-yes,tiger-yes,site-no,1d3a6561-5faa-40cd-9af5-105db3d63d53,0.0,31,,tigapics/a9fce6da-467c-4aed-9e65-0b3ddec2eebf.JPG,9.0
6460,5336,464,4,mosquito-yes,tiger-yes,site-no,1d3a6561-5faa-40cd-9af5-105db3d63d53,0.0,25,,tigapics/a9fce6da-467c-4aed-9e65-0b3ddec2eebf.JPG,9.0
6461,5336,464,4,mosquito-yes,tiger-yes,site-no,1d3a6561-5faa-40cd-9af5-105db3d63d53,0.0,17,,tigapics/a9fce6da-467c-4aed-9e65-0b3ddec2eebf.JPG,9.0
6462,5336,464,4,mosquito-yes,tiger-yes,site-no,1d3a6561-5faa-40cd-9af5-105db3d63d53,1.0,18,,tigapics/a9fce6da-467c-4aed-9e65-0b3ddec2eebf.JPG,4.0
6463,5337,465,4,mosquito-yes,tiger-yes,site-no,f58f8d5b-b4d4-4238-9755-e3e6a8ed15b9,0.0,25,,tigapics/107f7273-40af-493d-bdf2-704da02f8a72.JPG,9.0
6464,5337,465,4,mosquito-yes,tiger-yes,site-no,f58f8d5b-b4d4-4238-9755-e3e6a8ed15b9,0.0,31,,tigapics/107f7273-40af-493d-bdf2-704da02f8a72.JPG,9.0
6465,5337,465,4,mosquito-yes,tiger-yes,site-no,f58f8d5b-b4d4-4238-9755-e3e6a8ed15b9,0.0,17,,tigapics/107f7273-40af-493d-bdf2-704da02f8a72.JPG,9.0
6466,5337,465,4,mosquito-yes,tiger-yes,site-no,f58f8d5b-b4d4-4238-9755-e3e6a8ed15b9,1.0,18,,tigapics/107f7273-40af-493d-bdf2-704da02f8a72.JPG,4.0
6467,5341,469,4,mosquito-yes,undefined,site-no,9ce00ba1-49e6-4935-8544-08647d60fc56,0.0,17,,tigapics/54d96fe7-daf1-40dc-b361-59dc2e9913b0.jpg,9.0
6468,5341,469,4,mosquito-yes,undefined,site-no,9ce00ba1-49e6-4935-8544-08647d60fc56,,25,,tigapics/54d96fe7-daf1-40dc-b361-59dc2e9913b0.jpg,
6469,5341,469,4,mosquito-yes,undefined,site-no,9ce00ba1-49e6-4935-8544-08647d60fc56,1.0,31,,tigapics/54d96fe7-daf1-40dc-b361-59dc2e9913b0.jpg,4.0
6470,5341,469,4,mosquito-yes,undefined,site-no,9ce00ba1-49e6-4935-8544-08647d60fc56,1.0,18,,tigapics/54d96fe7-daf1-40dc-b361-59dc2e9913b0.jpg,4.0
6471,5342,470,4,mosquito-yes,tiger-yes,site-no,4043177a-652c-4a90-927b-babb97829f92,,25,,tigapics/5d049a1f-61f3-4bf0-bc4f-b4d162a04d1f.jpg,
6472,5342,470,4,mosquito-yes,tiger-yes,site-no,4043177a-652c-4a90-927b-babb97829f92,1.0,31,,tigapics/5d049a1f-61f3-4bf0-bc4f-b4d162a04d1f.jpg,4.0
6473,5342,470,4,mosquito-yes,tiger-yes,site-no,4043177a-652c-4a90-927b-babb97829f92,1.0,17,,tigapics/5d049a1f-61f3-4bf0-bc4f-b4d162a04d1f.jpg,4.0
6474,5342,470,4,mosquito-yes,tiger-yes,site-no,4043177a-652c-4a90-927b-babb97829f92,1.0,18,,tigapics/5d049a1f-61f3-4bf0-bc4f-b4d162a04d1f.jpg,4.0
6475,5344,472,4,mosquito-no,undefined,site-yes,e9af2b08-e2bc-4a5e-8bd6-4aad68b14efe,,24,,tigapics/e0ba754c-7ad7-46f3-be4a-fd9e5af6e697.jpg,
6476,5345,473,4,mosquito-yes,tiger-unknown,site-no,d7b2c6e7-6751-4d9e-91cf-ccb3503e3246,,23,,tigapics/060d6ced-9ff9-41f1-a564-daf6b04a12e6.png,
6477,5345,473,4,mosquito-yes,tiger-unknown,site-no,d7b2c6e7-6751-4d9e-91cf-ccb3503e3246,1.0,22,,tigapics/060d6ced-9ff9-41f1-a564-daf6b04a12e6.png,4.0
6478,5345,473,4,mosquito-yes,tiger-unknown,site-no,d7b2c6e7-6751-4d9e-91cf-ccb3503e3246,1.0,20,,tigapics/060d6ced-9ff9-41f1-a564-daf6b04a12e6.png,4.0
6479,5345,473,4,mosquito-yes,tiger-unknown,site-no,d7b2c6e7-6751-4d9e-91cf-ccb3503e3246,1.0,21,,tigapics/060d6ced-9ff9-41f1-a564-daf6b04a12e6.png,4.0
6480,5347,475,4,mosquito-yes,tiger-unknown,site-no,d47c7c2d-b7c9-45e5-b9fc-ef7ac46fc820,,24,,tigapics/74b63c54-a72a-4fe3-9979-b2aa92f9e56e.jpg,
6481,5348,476,4,mosquito-unknown,undefined,site-no,d47c7c2d-b7c9-45e5-b9fc-ef7ac46fc820,,24,,tigapics/bd4b617b-bea3-4d4a-a0ed-313300e3b0e0.jpg,
6482,5357,485,4,mosquito-yes,tiger-yes,site-no,48651d34-b223-4ab5-9b15-129bd67e5634,0.0,25,,tigapics/7855da70-d920-4240-928f-4ba5e757f862.jpg,9.0
6483,5357,485,4,mosquito-yes,tiger-yes,site-no,48651d34-b223-4ab5-9b15-129bd67e5634,0.0,31,,tigapics/7855da70-d920-4240-928f-4ba5e757f862.jpg,9.0
6484,5357,485,4,mosquito-yes,tiger-yes,site-no,48651d34-b223-4ab5-9b15-129bd67e5634,0.0,17,,tigapics/7855da70-d920-4240-928f-4ba5e757f862.jpg,9.0
6485,5357,485,4,mosquito-yes,tiger-yes,site-no,48651d34-b223-4ab5-9b15-129bd67e5634,1.0,18,,tigapics/7855da70-d920-4240-928f-4ba5e757f862.jpg,4.0
6486,5363,362,4,mosquito-yes,tiger-yes,site-no,d82e2514-3515-4d5b-96c5-d1dd7d0a7bfd,,25,,tigapics/3f5c0f87-92b3-4e82-a5aa-b661be3a7731.jpg,
6487,5363,362,4,mosquito-yes,tiger-yes,site-no,d82e2514-3515-4d5b-96c5-d1dd7d0a7bfd,1.0,31,,tigapics/3f5c0f87-92b3-4e82-a5aa-b661be3a7731.jpg,4.0
6488,5363,362,4,mosquito-yes,tiger-yes,site-no,d82e2514-3515-4d5b-96c5-d1dd7d0a7bfd,1.0,18,,tigapics/3f5c0f87-92b3-4e82-a5aa-b661be3a7731.jpg,4.0
6489,5363,362,4,mosquito-yes,tiger-yes,site-no,d82e2514-3515-4d5b-96c5-d1dd7d0a7bfd,0.0,17,,tigapics/3f5c0f87-92b3-4e82-a5aa-b661be3a7731.jpg,9.0
6490,5370,369,4,mosquito-yes,tiger-yes,site-no,d917fe6d-2c58-4592-a65a-c2df55be05a2,2.0,31,,tigapics/17841612-34ca-4beb-bf0e-7f7a6a7f7a94.jpg,4.0
6491,5370,369,4,mosquito-yes,tiger-yes,site-no,d917fe6d-2c58-4592-a65a-c2df55be05a2,,25,,tigapics/17841612-34ca-4beb-bf0e-7f7a6a7f7a94.jpg,
6492,5370,369,4,mosquito-yes,tiger-yes,site-no,d917fe6d-2c58-4592-a65a-c2df55be05a2,1.0,18,,tigapics/17841612-34ca-4beb-bf0e-7f7a6a7f7a94.jpg,4.0
6493,5370,369,4,mosquito-yes,tiger-yes,site-no,d917fe6d-2c58-4592-a65a-c2df55be05a2,1.0,17,,tigapics/17841612-34ca-4beb-bf0e-7f7a6a7f7a94.jpg,4.0
6494,5371,370,4,mosquito-yes,tiger-yes,site-no,3960be6a-5e50-4164-8e28-a02846223536,1.0,25,,tigapics/33f73e77-469c-4636-8fc2-11ab7e1d5cc7.jpg,4.0
6495,5371,370,4,mosquito-yes,tiger-yes,site-no,3960be6a-5e50-4164-8e28-a02846223536,2.0,31,,tigapics/33f73e77-469c-4636-8fc2-11ab7e1d5cc7.jpg,4.0
6496,5371,370,4,mosquito-yes,tiger-yes,site-no,3960be6a-5e50-4164-8e28-a02846223536,1.0,17,,tigapics/33f73e77-469c-4636-8fc2-11ab7e1d5cc7.jpg,4.0
6497,5371,370,4,mosquito-yes,tiger-yes,site-no,3960be6a-5e50-4164-8e28-a02846223536,1.0,18,,tigapics/33f73e77-469c-4636-8fc2-11ab7e1d5cc7.jpg,4.0
6498,5375,374,4,mosquito-yes,tiger-yes,site-no,51048f8d-3da1-4e25-8824-5adaa813c57a,0.0,25,,tigapics/7a649175-aecb-4464-b530-4b49dc0ac055.jpg,9.0
6499,5375,374,4,mosquito-yes,tiger-yes,site-no,51048f8d-3da1-4e25-8824-5adaa813c57a,0.0,31,,tigapics/7a649175-aecb-4464-b530-4b49dc0ac055.jpg,9.0
6500,5375,374,4,mosquito-yes,tiger-yes,site-no,51048f8d-3da1-4e25-8824-5adaa813c57a,0.0,17,,tigapics/7a649175-aecb-4464-b530-4b49dc0ac055.jpg,9.0
